candidate_id,smiles,parent_ids,generation_method,validity_status,qed,esol,pains_alert_count,pains_flag,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds
GEN_34D2F8E7,C/N=N/Nc1ccc2ncnc(C=C(O)c3cc(C(=O)O)cc(O)c3O)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.195,-4.316,2,True,381.35,3.204,5,8,5
GEN_4A10367D,Cc1[nH]c(-c2ccc(C=O)cc2)c(C)c1Cc1cc(C(=O)O)cc(O)c1O,CHEMBL305194;CHEMBL311119;CHEMBL432903;CHEMBL67003;CHEMBL67057;CHEMBL76985;CHEMBL80155,BRICS,True,0.406,-4.642,1,True,365.39,3.811,4,4,5
GEN_C313DBA6,N#CC(=Cc1cc(C(=O)O)cc(O)c1O)C(N)=C(C#N)C(N)=O,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.22,-1.67,1,True,314.26,-0.075,5,7,4
GEN_A33210DA,O=C(O)c1cc(O)c(O)c(-c2ccc(O)cc2)c1,CHEMBL305194;CHEMBL76589;CHEMBL80155,BRICS,True,0.609,-3.094,1,True,246.22,2.169,4,4,2
GEN_1C53C5DF,Cc1[nH]c(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)c(C)c1-c1ccc(F)c(Cl)c1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL443268;CHEMBL66570;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.428,-5.673,1,True,459.91,4.527,4,5,4
GEN_CE1B17CD,O=C(O)c1cc(O)c(O)c(Cc2ccc3c(ccn3-c3cc(O)ccc3O)c2)c1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL76642;CHEMBL80155,BRICS,True,0.267,-4.896,1,True,391.38,3.742,5,5,4
GEN_2E6017E3,N#CC(C#N)=C1C(=O)Nc2ncnc(N3CCN(c4cc(C(=O)O)cc(O)c4O)CC3)c21,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76904;CHEMBL76905;CHEMBL77085;CHEMBL80155,BRICS,True,0.302,-3.026,1,True,433.38,0.665,4,10,3
GEN_3021A29D,CN(C)/N=N/c1ccc2ncnc(N(CC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)c3cc(O)ccc3[N+](=O)[O-])c2c1,CHEMBL136491;CHEMBL137364;CHEMBL304271;CHEMBL305194;CHEMBL344652;CHEMBL432903;CHEMBL77085,BRICS,True,0.103,-6.439,1,True,596.57,5.063,3,13,11
GEN_AA8C3E52,O=C(O)c1cc(O)c(O)c(C(O)=Cc2cccc(Cl)c2)c1,CHEMBL133024;CHEMBL136491;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.395,-4.175,1,True,306.7,3.506,4,4,3
GEN_BF7827D7,Cc1cc(Cc2cc(C(=O)O)cc(O)c2O)[nH]c1N1CCOCC1,CHEMBL137364;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.637,-3.148,1,True,332.36,1.86,4,5,4
GEN_1EE036E2,O=C(O)c1cc(O)c(O)c(N2CCN(c3cc(O)c(O)c(-c4ccccn4)c3)CC2)c1,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL66570;CHEMBL80155,BRICS,True,0.401,-4.266,1,True,423.43,2.596,5,8,4
GEN_E51108FB,O=C(O)c1cc(O)c(O)c(N2CCN(c3ncnc4ccc(N/N=N/Cc5cccc(Br)c5)cc34)CC2)c1,CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL52765;CHEMBL66570;CHEMBL80155,BRICS,True,0.138,-6.421,2,True,578.43,4.808,4,9,7
GEN_BED5FADA,Cc1cc(C)c(-n2ncc3cc(N(C)CC/N=N/Nc4ccc5ncnc(C(=O)O)c5c4)ccc32)[nH]1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL344652;CHEMBL67003;CHEMBL68920,BRICS,True,0.218,-5.655,1,True,483.54,4.527,3,7,8
GEN_11C5C38B,O=C(O)CCc1cc(O)c(O)c(Cc2cc(C(=O)O)cc(O)c2O)c1,CHEMBL305194;CHEMBL308645;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.432,-3.102,1,True,348.31,1.815,6,6,6
GEN_CD184AFE,CN1C(=O)C(=Cc2cc(C(=O)O)cc(O)c2O)c2c(N3CCOCC3)ncnc21,CHEMBL137364;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.509,-3.01,1,True,398.38,0.94,3,8,3
GEN_2EDDD29D,O=C(O)c1cc(O)c(O)c(Cc2ccc(-c3cccc(Br)c3)[nH]2)c1,CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL305194;CHEMBL52765;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.506,-5.118,1,True,388.22,4.144,4,3,4
GEN_79631DE8,CN(C)/N=N/c1ccc2ncnc(-c3ncnc4c3C(=C(O)c3cc(C(=O)O)cc(O)c3O)C(=O)N4)c2c1,CHEMBL136491;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL344652;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.086,-5.103,2,True,514.46,3.135,5,11,5
GEN_26B06249,O=C(O)c1cc(O)c(O)c(N2CCN(c3ccc4c(cnn4-c4ccc5c(c4)CCC5)c3)CC2)c1,CHEMBL305194;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL80155,BRICS,True,0.388,-5.426,1,True,470.53,3.95,3,6,4
GEN_493778F3,N#CC(C(N)=O)=C1C(=O)Nc2ncnc(NCC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)c21,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.1,-3.041,1,True,473.41,0.724,5,11,8
GEN_AB27CD07,Cc1cc(N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)[nH]c1CCC(=O)O,CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.472,-3.268,1,True,389.41,1.776,5,6,6
GEN_B3E965A8,O=C(O)c1cc(O)c(O)c(C=C(O)c2ccccn2)c1,CHEMBL137635;CHEMBL138125;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.504,-3.196,1,True,273.24,2.247,4,5,3
GEN_10B3C5BB,CN(CC/N=N/Nc1ccc2ncnc(-c3cc(C(=O)O)cc(O)c3O)c2c1)c1cccc(Cl)c1,CHEMBL133024;CHEMBL135592;CHEMBL136491;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL343352;CHEMBL344652;CHEMBL80155,BRICS,True,0.153,-5.968,2,True,492.92,4.975,4,8,8
GEN_805F7E42,O=Cc1ccc(C(=O)N2CCN(c3cc(C(=O)O)cc(O)c3O)CC2)cc1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76985;CHEMBL80155,BRICS,True,0.552,-3.191,1,True,370.36,1.571,3,6,4
GEN_53A847D9,O=C(O)c1ncnc2ccc(N/N=N/CCN(c3cccc(Br)c3)c3ccc4c(c3)CCC4)cc12,CHEMBL137364;CHEMBL138125;CHEMBL304271;CHEMBL305194;CHEMBL432903;CHEMBL52765;CHEMBL65848,BRICS,True,0.207,-6.976,1,True,531.41,6.197,2,6,8
GEN_0CDB4B23,O=C(O)c1ncnc2ccc(N/N=N/CCNc3ccc4c(ccn4-c4ccc(O)c([N+](=O)[O-])c4)c3)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.094,-5.92,1,True,512.49,4.777,4,9,9
GEN_3452B6BB,O=C(O)c1cc(O)c(O)c(Cc2ncnc3ccc(N/N=N/Cc4cc(O)ccc4[N+](=O)[O-])cc23)c1,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL77085;CHEMBL80155,BRICS,True,0.104,-5.276,2,True,490.43,3.923,5,10,8
GEN_73A744E1,O=C(O)c1cc(O)c(O)c(Cc2cc(-c3ccc(O)c([N+](=O)[O-])c3)cc(O)c2O)c1,CHEMBL305194;CHEMBL309625;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.208,-4.456,1,True,413.34,3.079,6,8,5
GEN_21973641,Cc1[nH]c(-c2cccc(Cl)c2)c(C)c1NCC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.155,-6.115,1,True,463.93,5.485,4,6,8
GEN_B285D226,COCC(O)CN1CCN(c2cc(C(=O)O)cc(O)c2O)CC1,CHEMBL304271;CHEMBL305194;CHEMBL66570;CHEMBL80155,BRICS,True,0.537,-1.613,1,True,326.35,-0.075,4,7,6
GEN_E06ECD57,O=C(O)c1cc(O)c(O)c(C(O)=C(O)c2ccc(F)c(Cl)c2)c1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL432903;CHEMBL443268;CHEMBL66570;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.331,-4.364,1,True,340.69,3.53,5,5,3
GEN_6AEF1D13,O=C(O)c1cc(O)c(O)c(C=C(O)c2cc(O)ccc2[N+](=O)[O-])c1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.187,-3.566,1,True,333.25,2.466,5,7,4
GEN_D6833997,Cc1[nH]c(-c2ncnc3ccc(N)cc23)c(C)c1N1CCN(c2cc(C(=O)O)cc(O)c2O)CC1,CHEMBL136492;CHEMBL305194;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL52765;CHEMBL66570;CHEMBL80155,BRICS,True,0.222,-5.016,1,True,474.52,3.26,5,8,4
GEN_A3A3B5EC,Cc1cccc(-c2cc(O)c(O)c(N3CCN(c4cc(C(=O)O)cc(O)c4O)CC3)c2)c1,CHEMBL305194;CHEMBL336113;CHEMBL66570;CHEMBL80155,BRICS,True,0.394,-4.909,1,True,436.46,3.509,5,7,4
GEN_DDE71467,CN(C)/N=N/c1ccc2ncnc(C(=O)O)c2c1,CHEMBL136491;CHEMBL305194;CHEMBL344652,BRICS,True,0.658,-2.763,1,True,245.24,1.888,1,5,3
GEN_863B64B2,CN1CCN(c2cc(Cc3cc(C(=O)O)cc(O)c3O)cc(O)c2O)CC1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL69964;CHEMBL80155,BRICS,True,0.511,-3.202,1,True,374.39,1.55,5,7,4
GEN_28C1EFE5,Cc1cc(C)c(-c2cc(Cc3cc(C(=O)O)cc(O)c3O)cc(O)c2O)[nH]1,CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL80155,BRICS,True,0.39,-4.48,1,True,369.37,3.41,6,5,4
GEN_4BBB0CF4,Cc1cc(-c2ccc3c(c2)CCC3)[nH]c1N1CCN(c2cc(C(=O)O)cc(O)c2O)CC1,CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.466,-5.123,1,True,433.51,3.915,4,5,4
GEN_67FDA541,CN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)CC(O)CN1CCOCC1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL344652;CHEMBL443268;CHEMBL65848;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960,BRICS,True,0.377,-2.476,1,True,417.47,0.732,3,9,10
GEN_83D31E22,CN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1ncnc2c1C(=C(C#N)C#N)C(=O)N2C,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL305194;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL344652;CHEMBL443268;CHEMBL76589;CHEMBL76904;CHEMBL76905;CHEMBL77085;CHEMBL80155,BRICS,True,0.215,-3.845,1,True,483.45,1.811,2,11,7
GEN_AA7CAEC3,O=C(O)c1ncnc2ccc(N/N=N/CCNCC/N=N/Nc3ccc4ncnc(-c5cc(O)ccc5O)c4c3)cc12,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76642,BRICS,True,0.054,-5.669,1,True,567.57,4.197,6,12,12
GEN_14BAF697,N#CC(C#N)=C(N)C(C#N)=C(O)c1cc(C(=O)O)cc(O)c1O,CHEMBL305194;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL76589;CHEMBL76904;CHEMBL76905;CHEMBL77085;CHEMBL80155,BRICS,True,0.232,-2.306,1,True,312.24,0.849,5,8,3
GEN_BDB2853D,O=C(O)c1cc(O)c(O)c(N2CCN(c3ccc(-c4cc(O)ccc4O)[nH]3)CC2)c1,CHEMBL302552;CHEMBL305194;CHEMBL66570;CHEMBL76642;CHEMBL80155,BRICS,True,0.284,-4.139,1,True,411.41,2.529,6,7,4
GEN_48C8709C,N#CC(C(=O)O)=C1C(=O)Nc2ncnc(Cc3cc(C(=O)O)cc(O)c3O)c21,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76642;CHEMBL76985;CHEMBL80155,BRICS,True,0.282,-2.572,1,True,382.29,0.491,5,8,4
GEN_564E64C3,Cc1cc(Cc2cc(C(=O)O)cc(O)c2O)[nH]c1-c1ccc(F)c(Cl)c1,CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.506,-5.214,1,True,375.78,4.483,4,3,4
GEN_78720B57,Cc1cc(N2CCN(CC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)CC2)[nH]c1-c1cc(O)ccc1[N+](=O)[O-],CHEMBL137364;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL77085,BRICS,True,0.137,-5.44,1,True,545.56,3.847,4,10,9
GEN_772AD3C0,O=C(O)c1cc(O)c(O)c(N2CCN(c3ccc4c(ccn4-c4ccc(O)c([N+](=O)[O-])c4)c3)CC2)c1,CHEMBL305194;CHEMBL309625;CHEMBL66570;CHEMBL67057;CHEMBL80155,BRICS,True,0.186,-5.301,1,True,490.47,3.68,4,8,5
GEN_FFBD2360,O=C(O)c1cc(O)c(O)c(Cc2cc(O)c(O)c(-c3ccc4c(c3)CCC4)c2)c1,CHEMBL305194;CHEMBL65848;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.429,-4.959,1,True,392.41,3.954,5,5,4
GEN_D19D1F75,Nc1ccc2ncnc(C(O)=Cc3cc(C(=O)O)cc(O)c3O)c2c1,CHEMBL136492;CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309598;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.277,-3.717,1,True,339.31,2.378,5,7,3
GEN_BCFF3687,O=C(O)c1cc(O)c(O)c(Cc2cc(-c3ccccn3)cc(O)c2O)c1,CHEMBL137635;CHEMBL138125;CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.456,-4.081,1,True,353.33,2.86,5,6,4
GEN_7BC17216,CN(C)/N=N/c1ccc2ncnc(-n3ncc4cc(N5CCN(CC/N=N/Nc6ccc7ncnc(C(=O)O)c7c6)CC5)ccc43)c2c1,CHEMBL136491;CHEMBL137364;CHEMBL305194;CHEMBL344652;CHEMBL66570;CHEMBL67003,BRICS,True,0.155,-6.63,1,True,644.7,4.772,2,12,10
GEN_1C92724F,O=C(O)c1cc(O)c(O)c(Cc2cccc(Cl)c2)c1,CHEMBL133024;CHEMBL136491;CHEMBL305194;CHEMBL343352;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.754,-3.753,1,True,278.69,3.04,3,3,3
GEN_910F5BCE,CN(CC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1)c1ccc(-c2ccc(F)c(Cl)c2)[nH]1,CHEMBL135592;CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL344652;CHEMBL432903;CHEMBL443268;CHEMBL66570;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.247,-5.853,1,True,467.89,5.031,3,6,8
GEN_2BF267A5,Nc1ccc2ncnc(N(CC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)c3ccccn3)c2c1,CHEMBL136492;CHEMBL137364;CHEMBL137635;CHEMBL138125;CHEMBL304271;CHEMBL305194;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL52765,BRICS,True,0.168,-5.261,1,True,480.49,3.866,3,10,8
GEN_EB3AD9D3,Cc1[nH]c(-c2ncnc3ccc(/N=N/N(C)C)cc23)c(C)c1Cc1cc(C(=O)O)cc(O)c1O,CHEMBL136491;CHEMBL305194;CHEMBL344652;CHEMBL432903;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.188,-5.593,2,True,460.49,4.502,4,7,6
GEN_C85A134B,O=C(O)c1cc(O)c(O)c(N2CCN(Cc3cccc(Br)c3)CC2)c1,CHEMBL137364;CHEMBL138125;CHEMBL305194;CHEMBL332096;CHEMBL52765;CHEMBL66570;CHEMBL80155,BRICS,True,0.677,-4.271,1,True,407.26,2.881,3,5,4
GEN_8260F6FE,C/N=N/Nc1ccc2ncnc(-n3ccc4cc(Cc5cc(C(=O)O)cc(O)c5O)ccc43)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL80155,BRICS,True,0.161,-5.827,2,True,468.47,4.683,4,7,6
GEN_CC742E09,O=C(O)c1cc(O)c(O)c(-c2ncnc3ccc(N/N=N/CCN4CCN(c5ccc6c(c5)CCC6)CC4)cc23)c1,CHEMBL137364;CHEMBL305194;CHEMBL65848;CHEMBL66570;CHEMBL80155,BRICS,True,0.141,-5.974,3,True,553.62,4.496,4,9,8
GEN_8C0284B7,Cc1cc(-c2ncnc3ccc(/N=N/N(C)C)cc23)[nH]c1NCC/N=N/Nc1ccc2ncnc(C(=O)O)c2c1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL344652;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964,BRICS,True,0.108,-6.148,1,True,538.58,5.026,4,10,10
GEN_A0217028,C/N=N/Nc1ccc2ncnc(-c3cc(C)c(N4CCN(c5cc(C(=O)O)cc(O)c5O)CC4)[nH]3)c2c1,CHEMBL133024;CHEMBL135592;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.15,-5.36,2,True,502.54,3.778,5,9,6
GEN_C583DFA3,O=C(O)c1cc(O)c(O)c(N2CCOCC2)c1,CHEMBL137364;CHEMBL302552;CHEMBL305194;CHEMBL443268;CHEMBL65848;CHEMBL67003;CHEMBL67057;CHEMBL69629;CHEMBL69960;CHEMBL80155,BRICS,True,0.656,-1.851,1,True,239.23,0.633,3,5,2
GEN_B60D39F3,CN1CCN(c2cc(O)c(O)c(NCC/N=N/Nc3ccc4ncnc(C(=O)O)c4c3)c2)CC1,CHEMBL133024;CHEMBL136491;CHEMBL137364;CHEMBL138125;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL332096;CHEMBL336113;CHEMBL343352;CHEMBL432903;CHEMBL443268;CHEMBL52765;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL80155,BRICS,True,0.144,-4.053,2,True,466.5,2.382,5,10,8
GEN_C50D7D29,Cc1cc(C)c(C=Cc2cc(C(=O)O)cc(O)c2O)[nH]1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.647,-3.578,1,True,273.29,2.911,4,3,3
GEN_C60B879C,O=C(O)c1cc(O)c(O)c(Cc2ccc(-c3cc(O)ccc3[N+](=O)[O-])[nH]2)c1,CHEMBL302552;CHEMBL305194;CHEMBL67003;CHEMBL67057;CHEMBL77085;CHEMBL80155,BRICS,True,0.262,-4.159,1,True,370.32,2.996,5,6,5
GEN_34DAAE3B,O=C(O)c1cc(O)c(O)c(C=Cc2cc(O)ccc2O)c1,CHEMBL296407;CHEMBL302552;CHEMBL304271;CHEMBL305194;CHEMBL308645;CHEMBL309625;CHEMBL310798;CHEMBL311119;CHEMBL432903;CHEMBL443268;CHEMBL65848;CHEMBL66570;CHEMBL67003;CHEMBL67057;CHEMBL68920;CHEMBL69629;CHEMBL69960;CHEMBL69964;CHEMBL76589;CHEMBL76642;CHEMBL76904;CHEMBL76905;CHEMBL76985;CHEMBL77085;CHEMBL80155,BRICS,True,0.336,-3.35,1,True,288.25,2.378,5,5,3
